official_n,test_type,latitude,longitude,x,y,geologic_unit,geologic_ID,cohesion,friction_angle,Vs30_Mean,slope_angle,aspect,elevation,flowline_curvature,general_curvature,plan_curvature,profile_curvature,total_curvature
SOGC_93565_B1,Direct Shear,34.119076,-118.792129,334722,3776809,Tv,16,38.4,50,518.9,14.9231081,44.06510925,305.9650879,-3.69223E-05,-0.020932347,-0.01905347,-0.004861193,0.000055359
SOGC_93565_B1,Direct Shear,34.119076,-118.792129,334722,3776809,Tv,16,93.6,36,518.9,14.9231081,44.06510925,305.9650879,-3.69223E-05,-0.020932347,-0.01905347,-0.004861193,0.000055359
SOGC_WO94763_1,Direct Shear,34.098908,-118.60489,351957,3774285,Tss,15,43.2,34,468.4,15.42908382,40.20480728,286.943634,-4.75235E-05,0.012672072,-0.001914827,0.006148758,4.81793E-05
SOGC_WO94763_1,Direct Shear,34.098908,-118.60489,351957,3774285,Tss,15,16.8,17,468.4,15.42908382,40.20480728,286.943634,-4.75235E-05,0.012672072,-0.001914827,0.006148758,4.81793E-05
STI_2214-86_1,Direct Shear,34.114135,-118.609373,351570,3775980,Tsh,14,9.6,26,385.1,16.41222954,146.8901672,418.4230957,-0.000975354,0.021787342,0.031584911,0.001403804,0.000341853
STI_2214-86_1,Direct Shear,34.114135,-118.609373,351570,3775980,Tsh,14,24,42,385.1,16.41222954,146.8901672,418.4230957,-0.000975354,0.021787342,0.031584911,0.001403804,0.000341853
STI_2310-86_1,Direct Shear,34.115746,-118.588742,353475,3776129,Tss,15,14.4,24,468.4,11.37745857,82.37788391,328.3584595,8.77653E-05,0.025928825,0.018897541,0.008632165,0.000107794
STI_2310-86_1,Direct Shear,34.115746,-118.588742,353475,3776129,Tss,15,16.8,35,468.4,11.37745857,82.37788391,328.3584595,8.77653E-05,0.025928825,0.018897541,0.008632165,0.000107794
STI_2310-86_1,Direct Shear,34.115746,-118.588742,353475,3776129,Tss,15,14.4,24,468.4,11.37745857,82.37788391,328.3584595,8.77653E-05,0.025928825,0.018897541,0.008632165,0.000107794
STI_2310-86_1,Direct Shear,34.115746,-118.588742,353475,3776129,Tss,15,16.8,35,468.4,11.37745857,82.37788391,328.3584595,8.77653E-05,0.025928825,0.018897541,0.008632165,0.000107794
STI_2329-86_1,Direct Shear,34.09892,-118.61834,350716,3774306,Tv,16,24,31,518.9,24.02032661,38.29761124,285.3649597,8.85909E-05,-0.002701142,-0.006487357,0.001173975,1.11298E-05
STI_2451-87_1,Direct Shear,34.103679,-118.612939,351222,3774826,Tss,15,33.6,48,468.4,11.13426399,153.3778229,457.00354,-0.000258995,0.026173109,0.045482364,0.003905891,0.000186641
STI_2451-87_1,Direct Shear,34.103679,-118.612939,351222,3774826,Tss,15,9.6,19,468.4,11.13426399,153.3778229,457.00354,-0.000258995,0.026173109,0.045482364,0.003905891,0.000186641
STI_2451-87_1,Direct Shear,34.103679,-118.612939,351222,3774826,Tss,15,33.6,48,468.4,11.13426399,153.3778229,457.00354,-0.000258995,0.026173109,0.045482364,0.003905891,0.000186641
STI_2451-87_1,Direct Shear,34.103679,-118.612939,351222,3774826,Tss,15,9.6,32,468.4,11.13426399,153.3778229,457.00354,-0.000258995,0.026173109,0.045482364,0.003905891,0.000186641
STI_2451-87_1,Direct Shear,34.103679,-118.612939,351222,3774826,Tss,15,9.6,32,468.4,11.13426399,153.3778229,457.00354,-0.000258995,0.026173109,0.045482364,0.003905891,0.000186641
STI_3027-89_1,Direct Shear,34.117479,-118.579119,354366,3776308,Qal3,8,13.104,47.2,351.9,1.611358523,345.6011658,312.092804,1.65271E-06,-0.003597518,-0.026930686,-0.001039939,1.03815E-05
STI_3027-89_1,Direct Shear,34.117479,-118.579119,354366,3776308,Qal3,8,14.256,46.6,351.9,1.611358523,345.6011658,312.092804,1.65271E-06,-0.003597518,-0.026930686,-0.001039939,1.03815E-05
STI_3027-89_1,Direct Shear,34.117479,-118.579119,354366,3776308,Qal3,8,10.848,44.2,351.9,1.611358523,345.6011658,312.092804,1.65271E-06,-0.003597518,-0.026930686,-0.001039939,1.03815E-05
STI_3530-92_1,Direct Shear,34.101079,-118.605312,351921,3774527,Tss,15,35.568,47.5,468.4,28.17189026,123.0218201,307.9574585,-0.000128922,0.0557702,0.025447434,0.009766255,0.00038939
STI_3530-92_1,Direct Shear,34.101079,-118.605312,351921,3774527,Tss,15,50.784,48.5,468.4,28.17189026,123.0218201,307.9574585,-0.000128922,0.0557702,0.025447434,0.009766255,0.00038939
STI_3530-92_1,Direct Shear,34.101079,-118.605312,351921,3774527,Tss,15,22.272,42.2,468.4,28.17189026,123.0218201,307.9574585,-0.000128922,0.0557702,0.025447434,0.009766255,0.00038939
